4283609752	Novo Horizonte	-26.49942514595051	-52.77165594715025	-26.5959242	-52.8836333	-26.404491	-52.6888063	-26.49942514595051	-52.83573690599523	-26.444765037065874	-52.77165594715025
4283609757	Norwood	30.969977451837977	-91.10628731409571	30.9431379	-91.15264890000002	30.996812	-91.07684689999999	30.956807598602822	-91.11547124087889	30.98498062180998	-91.1007045073443
4283609783	Neuhardenberg	52.60423578214727	14.240859522879784	52.5445432	14.1306001	52.6639701	14.3071495	52.55978917822754	14.10970177634512	52.65077034836696	14.37012898388891
4283609782	Neusalza-Spremberg	51.04081742787112	14.568379786680595	51.0037721	14.4987626	51.0580197	14.5958897	51.00733822066789	14.509242768597185	51.07434115866229	14.621385048163136
4283609781	New Burnside	37.57777747702521	-88.7727465395924	37.570898	-88.782062	37.5864319	-88.76309909999999	37.57777747702521	-88.77918558369461	37.58287154667049	-88.76478735066121
4283609789	Napier Field	31.314513947314175	-85.45529905581117	31.310096	-85.4635679	31.318983	-85.448701	31.312629543162082	-85.46012698603684	31.318545943704525	-85.4490520657627
4283609795	Municipio de Suardi	-30.526565971954945	-61.85307905529096	-30.5411895	-61.84492849999999	-30.5126494	-61.83809149999999	-30.578204529552327	-61.978199013546586	-30.500000074670197	-61.85307905529096
4283609794	Municipio de Villa El Chocón	-39.27701761424271	-68.83988619763602	-39.2861098	-68.8698007	-39.258395	-68.84478299999999	-39.27701761424271	-68.84327271196744	-39.25626804529863	-68.77953705551217
4283609797	Municipio de Amaicha del Valle	-26.505412423206394	-65.87642336004423	-27.0903272	-66.1620883	-26.2141587	-65.61774369999999	-26.606361036211354	-65.9666670776434	-26.43333300123704	-65.83333304255812
4283609796	Municipio de Ceres	-29.849064868885847	-61.89310778216394	-29.85321919999999	-61.905797	-29.8459105	-61.8954679	-29.89432962244523	-61.961930156812414	-29.849064868885847	-61.89310778216394
4283609790	Myrtle Grove	34.12080346063949	-77.8848985190719	34.0848529	-77.9007901	34.156902	-77.85900579999999	34.08622459322557	-77.89878283766741	34.15491485056838	-77.86260503731597
4283609605	Rexford	48.90006146199228	-115.17209758188844	48.8980849	-115.1774621	48.901867	-115.1666769	48.899126102554845	-115.17367019401757	48.90095405299878	-115.16782931552666
4283609601	Ridgeway	43.29880496160554	-91.99261903913887	43.291469	-92.0029721	43.306232	-91.9823189	43.29364098881381	-91.99337045906749	43.29997189573167	-91.98456085318612
4283609603	Ricaurte	4.312003200530002	-74.7114658576382	4.236446	-74.79683399999999	4.385394	-74.660696	4.248224167725829	-74.76384341541277	4.316474484868412	-74.71093031890864
4283609611	Redding	40.606912961987355	-94.38628222579723	40.5995449	-94.3958519	40.61415410000001	-94.37665	40.602893516138245	-94.39338698447933	40.610393179056594	-94.38546002472931
4283609613	Randolph	39.428849253352254	-96.75963195899405	39.4239484	-96.76495539999999	39.43748859999999	-96.7518151	39.428849253352254	-96.7621160800949	39.43245644232726	-96.75783602673424
4283609640	Podolsze	50.01973515674004	19.425057064266365	50.0040987	19.3956592	50.0328589	19.4470618	50.00522771515645	19.40053318668933	50.0260673715028	19.440597108053577
4283609649	Placerville	43.94343747911759	-115.94557545607546	43.935666	-115.95571	43.9502309	-115.935243	43.940803927049956	-115.95416015334192	43.944900735495786	-115.94121390650302
4283609646	Pleśna	49.92906358388444	20.93254000374136	49.91473879999999	20.9133078	49.94639129999999	20.9517389	49.913834126822856	20.931275487724324	49.945043053641974	20.945297741181378
4283609651	Piskaborn	51.584217761262124	11.365732672995648	51.5820508	11.3625614	51.5870526	11.3735957	51.5838962314564	11.365732672995648	51.58924975301331	11.378628228249767
4283609656	Pindall	36.06428697674	-92.86213864711621	36.0555491	-92.887861	36.07182710000001	-92.836531	36.060727428924466	-92.88295751542931	36.06649568311636	-92.86213864711621
4283609626	Preston	37.7590238117548	-98.5554784165241	37.7534159	-98.56180289999999	37.76320510000001	-98.5490169	37.756323707375984	-98.56045390888659	37.761469289617494	-98.54997567843645
4283609629	Pozharsky District	46.6811391360595	136.13498954098907	45.979214	135.557358	46.8701549	136.5955619	46.14587142804163	133.88953318764834	46.89905101657422	136.96224814451955
4283609622	Przysietnica	49.50034620991312	20.60825761792291	49.4662541	20.5365226	49.516426	20.6367809	49.49583322560642	20.582495863314136	49.524444349175006	20.638611028680177
4283609632	Portia	36.08519894505807	-91.07057686530052	36.077687	-91.089704	36.092744	-91.05919999999999	36.079773714783265	-91.0739540378579	36.0919646503923	-91.06227895620741
4283609685	Partido de Mercedes	-34.69987281434152	-59.4306036719711	-34.8868099	-59.7210708	-34.5095637	-59.1755288	-34.73333307844357	-59.648027875973796	-34.600737908123065	-59.26666703955687
4283609684	Partido de Ramallo	-33.58954569600351	-60.036783449591525	-33.828216	-60.3125982	-33.341999	-59.80763	-33.77836239733228	-60.17607369539452	-33.37489508402471	-59.97475911363365
4283609687	Partido de Capitán Sarmiento	-34.142319511713474	-59.84559742794667	-34.2841351	-60.0341975	-33.9934693	-59.68030939999999	-34.18141997503347	-59.98342000845429	-34.13018574295094	-59.75529310254203
4283609686	Partido de Colón	-33.85439765921345	-61.048489502258704	-34.1239771	-61.3342381	-33.5782258	-60.8110749	-34.050544503214596	-61.199785452283486	-33.65257618294479	-60.890293652066255
4283609680	Paso del Rey	-34.639626460358336	-58.74560824114897	-34.6650829	-58.7743721	-34.6151086	-58.7245941	-34.6629753832051	-58.773201071187586	-34.61727275937945	-58.724935543087696
