51537	-1.65943	40.99459	11.9876	51.41408	null
51967	2.17338	45.13333	3.8199	47.0	51537
51966	0.7072	43.02864	3.2599	45.38333	51537
2355914	12.8	-1.08333	13.25	-0.7849	6930706
3370684	-40.4	-12.7	-37.05	-9.86667	3370751
3370751	-40.4	-14.41667	-7.88965	-5.63333	null
7290536	52.97659	-2.73123	53.37506	-2.01493	6269131
7290537	52.99055	-3.07283	53.32063	-2.38738	6269131
7290534	52.08023	-0.63577	52.30403	-0.26704	6269131
7290535	51.82744	-0.66606	52.17017	-0.16907	6269131
7290538	51.61614	-0.71345	51.74817	-0.53556	2654408
7290540	52.22711	-1.7485	52.36347	-1.42032	2634723
7290543	51.62749	0.03058	51.80418	0.31462	2649889
7290541	51.63169	0.36073	51.82045	0.61522	2649889
7290542	51.78538	0.73108	51.95179	0.988	2649889
7290547	51.779	0.09384	52.07786	0.46863	2649889
7290545	51.63554	0.61989	51.80747	0.92037	2649889
7290546	51.80681	0.9783	51.94599	1.26317	2649889
7290549	51.59606	-2.30095	52.08548	-1.64251	2648402
7290550	51.65202	-2.65628	52.00583	-2.29719	2648402
7290551	51.82446	-2.27901	51.84598	-2.23795	2648402
7290554	50.90508	-1.10249	51.19635	-0.76816	2647554
7290555	50.85818	-1.3784	50.99077	-1.28172	2647554
7290552	51.8297	-2.316	52.027	-1.84094	2648402
7290553	51.16554	-1.40773	51.36876	-0.9962	2647554
7290558	51.2161	-0.97634	51.34453	-0.80095	2647554
7290561	50.95052	-1.65557	51.31926	-1.33647	2647554
7290562	50.87722	-1.40264	51.16001	-1.07086	2647554
7290565	51.75845	-0.16072	51.98168	0.15826	2647043
7290566	51.65771	-0.33384	51.70255	-0.22454	2647043
7290564	51.69289	-0.70242	51.84065	-0.4406	2647043
7290567	51.85236	-0.39018	52.04853	0.04686	2647043
7290572	51.16365	0.40011	51.32901	0.77818	3333158
7290573	51.24425	0.62696	51.41249	0.98439	3333158
7290570	51.01567	0.62206	51.24737	0.99241	3333158
7290571	51.39627	0.19209	51.4502	0.31114	3333158
7290576	53.74966	-2.3191	53.80876	-2.16506	2644974
7290577	53.60858	-2.78621	53.73442	-2.54382	2644974
7290574	51.21841	0.24102	51.35289	0.49165	3333158
7290575	51.02689	0.19542	51.18141	0.5928	3333158
7290578	53.74935	-3.03199	53.8539	-2.82108	2644974
7290579	53.76043	-2.38833	53.78116	-2.35664	2644974
7290580	53.81938	-2.29643	53.91894	-2.09403	2644974
7290583	53.66908	-2.27663	53.68454	-2.18144	2644974
7290584	52.66651	-1.29743	52.80616	-0.9806	2644667
7290581	53.76988	-2.77719	53.85924	-2.61946	2644974
7290582	53.77216	-2.58514	54.01109	-2.22606	2644974
7290587	52.67494	-1.01013	52.94036	-0.69865	2644667
7290588	52.88299	-0.19747	53.04131	0.16521	2644486
7290585	52.40313	-1.28362	52.66667	-0.75028	2644667
7290586	52.52481	-1.51802	52.68847	-1.22704	2644667
7290589	53.0285	-0.29232	53.50473	0.3411	2644486
7290591	52.68478	-0.22198	52.9069	0.21301	2644486
7290594	52.37974	0.57218	52.79523	1.08169	2641455
7290595	52.54377	1.55909	52.7208	1.7273	2641455
7290592	52.65469	-0.76999	53.04907	-0.26293	2644486
7290593	53.21822	-0.80884	53.58743	-0.16209	2644486
7290599	52.37149	0.98269	52.65898	1.65617	2641455
7290596	52.46333	0.19418	52.9683	0.76653	2641455
7290597	52.69729	0.74319	52.96034	1.64547	2641455
52187	9.34982	46.0181	11.3249	49.06649	51537
7290602	52.27503	-0.64152	52.61521	-0.36718	2641429
7290603	52.36287	-0.8754	52.51556	-0.64187	2641429
7290600	52.46961	-0.78209	52.53485	-0.63615	2641429
7290601	52.15696	-1.25508	52.46026	-0.80538	2641429
7290606	53.87765	-2.52804	54.21185	-1.8539	2641209
7290607	54.00292	-1.68791	54.49985	-1.03095	2641209
7290604	51.99386	-1.30293	52.24339	-0.74244	2641429
7290605	52.21278	-0.79721	52.35326	-0.64814	2641429
7290608	53.91157	-1.924	54.24687	-1.21499	2641209
7290609	54.21041	-2.25671	54.52857	-1.49943	2641209
7290610	53.99147	-1.18423	54.37495	-0.45591	2641209
7290613	53.0559	-1.31108	53.08944	-1.25288	2641169
7290614	53.20866	-1.18952	53.4676	-0.76976	2641169
7290611	54.15485	-1.0064	54.54335	-0.25231	2641209
7290612	53.63631	-1.30825	53.91273	-0.94136	2641209
7290617	53.1749	-1.17586	53.20417	-1.15291	2641169
7290618	52.96634	-1.15205	53.24397	-0.68412	2641169
7290615	52.93474	-1.31831	53.04183	-1.22733	2641169
7290616	52.95481	-1.20622	53.08388	-1.03945	2641169
7290619	52.80447	-1.25428	53.01226	-0.83287	2641169
7290620	51.80028	-1.48434	52.15024	-1.07191	2640726
7290621	51.71941	-1.24006	51.77338	-1.18995	2640726
7290624	51.05407	-3.17584	51.31432	-2.77452	2637532
7290625	50.84829	-3.04979	51.11996	-2.3508	2637532
7290622	51.69352	-1.68932	51.97905	-1.31378	2640726
7290623	51.08432	-2.78843	51.3079	-2.27366	2637532
7290628	52.60315	-1.91696	52.78396	-1.62783	2637141
7290629	52.91824	-2.39696	53.0851	-2.23182	2637141
7290626	50.91949	-3.38099	51.0989	-2.91718	2637532
7290627	51.01803	-3.75247	51.21106	-3.11447	2637532
7290631	52.7429	-2.36648	52.95313	-1.97901	2637141
7290630	52.46331	-2.27894	52.77344	-2.01691	2637141
7290635	52.07757	0.82713	52.3836	1.38088	2636561
7290636	52.06433	0.41116	52.38607	0.94488	2636561
7290633	51.9615	0.64777	52.16253	1.2579	2636561
7290637	51.96539	1.17362	52.35188	1.63873	2636561
7290638	52.3226	1.3665	52.53534	1.73668	2636561
7290643	51.15218	-0.13055	51.31365	0.03338	2636512
7290640	51.2054	-0.72236	51.32022	-0.40611	2636512
7290646	52.45404	-1.74412	52.66844	-1.47859	2634723
7290644	51.10393	-0.81932	51.21028	-0.43894	2636512
7290645	51.30702	-0.55395	51.3383	-0.47619	2636512
7290648	52.27423	-1.4331	52.52283	-1.20679	2634723
7290649	51.97329	-1.91758	52.34	-1.26864	2634723
7290654	52.29902	-2.12384	52.4301	-1.89006	2633560
7290651	50.87458	-0.53536	51.11518	-0.24414	2634258
7290652	50.88977	-0.23442	51.11991	0.02701	2634258
7290657	52.17043	-2.20886	52.20123	-2.17653	2633560
7290658	52.0263	-2.23979	52.33376	-1.8063	2633560
7290655	51.98512	-2.60424	52.35591	-2.16931	2633560
7290656	52.26364	-1.98966	52.27933	-1.94565	2633560
7290659	51.49894	-0.67844	51.60684	-0.50626	2654408
7290661	52.03743	-0.19008	52.32374	0.36636	2653940
7290664	54.82202	-3.07415	55.12064	-2.59887	2651712
7290665	54.19572	-3.59581	54.5879	-3.21142	2651712
7290662	54.52342	-3.53799	54.92839	-3.02401	2651712
7290663	54.12885	-3.23577	54.18274	-3.16066	2651712
7290668	52.94053	-1.589	53.09865	-1.33768	2651346
7290669	53.25478	-1.39968	53.26755	-1.35152	2651346
7290666	54.39937	-3.04491	54.81328	-2.23822	2651712
7290667	54.1008	-3.20254	54.44839	-2.38939	2651712
7290671	52.88043	-1.45436	52.96909	-1.28853	2651346
7290672	53.23976	-2.00195	53.50247	-1.68721	2651346
7290670	52.89785	-1.84281	53.35608	-1.51533	2651346
7290676	50.72548	-3.89967	51.015	-3.17892	2651292
7290673	52.71424	-1.71642	52.92647	-1.34645	2651346
7290674	50.63038	-3.55706	50.87714	-2.92713	2651292
7290679	50.46415	-4.28846	50.85463	-3.80677	2651292
7290677	50.91336	-4.20424	51.23038	-3.62252	2651292
7290678	50.47949	-3.82944	50.73835	-3.47034	2651292
7290682	50.77663	-2.45386	51.06739	-2.05848	2651079
7290683	50.60149	-2.30364	50.76276	-1.96644	2651079
7290680	50.75991	-1.83056	50.7765	-1.76109	2651079
7290681	50.76866	-2.10462	50.96785	-1.82861	2651079
7290684	50.61992	-2.93444	50.98411	-2.29048	2651079
7290685	50.55574	-2.45968	50.59521	-2.45344	2651079
7290688	50.77814	-0.11161	50.97265	0.11055	2650328
7290689	51.55995	0.39997	51.63182	0.54912	2649889
7290690	51.77323	0.41239	52.07315	0.75254	2649889
7290693	50.78275	-0.73425	50.88867	-0.40176	2634258
7290691	51.57692	0.22081	51.69021	0.36794	2649889
7290692	51.52421	0.60605	51.54399	0.60774	2649889
8714932	30.34687	130.50139	30.5377	130.9596	1860825
2354771	12.0	1.75	12.5154	1.9957	6930709
53477	7.4206	46.73333	10.31979	50.1714	51537
53707	4.36223	45.46667	8.58389	49.6144	51537
2358700	11.9029	-0.3678	12.2	-0.3	6930705
2633840	51.39748	-0.81837	51.55898	-0.54147	6269131
2633868	50.96325	-2.32139	51.68223	-1.51269	6269131
2633351	53.8952	-1.19733	54.03683	-0.95485	6269131
2633484	52.89946	-3.27503	53.10541	-2.7672	2634895
2633560	51.98512	-2.60424	52.4301	-1.8063	6269131
2633439	53.83694	-3.03311	53.95662	-2.66135	2644974
2633437	52.33267	-2.39811	52.42334	-2.14924	2633560
2633462	51.56782	-0.91903	51.75681	-0.68879	2654408
5101760	38.8415	-75.91798	41.65231	-73.9	6252001
3371201	-28.93333	14.8	-25.08333	19.98333	3355338
3371207	-19.28183	15.33333	-17.7	16.0	3355338
3371206	-19.08105	14.56238	-17.38333	15.6	3355338
3371205	-23.85	18.01667	-20.6	20.95	3355338
3371209	-22.31667	15.63333	-18.75	20.98333	3355338
3371208	-19.48333	16.01667	-17.71667	18.16667	3355338
3650052	-3.85	-78.77137	-3.64913	-78.55606	3649953
3650124	-2.26487	-79.70847	-2.06944	-79.5915	3657505
3650141	-3.75151	-78.97964	-3.46952	-78.91667	3649953
3650185	-1.66116	-79.78963	-1.49073	-79.71851	3654592
3375463	1.25	-59.98333	4.45	-58.1	3378535
3375469	4.6	-59.3	6.46667	-57.45	3378535
3650471	0.6479	-78.42722	1.01818	-77.61358	3659718
3650445	-1.5	-78.86667	-0.83333	-78.19049	3658394
3650264	-1.45648	-79.46667	-1.30478	-79.34904	3654592
3650277	-1.47669	-80.43333	-1.26667	-80.31268	3654451
3650339	-0.97648	-77.17468	-0.18329	-76.19346	3830306
3650340	-1.58692	-79.48298	-1.56315	-79.37515	3654592
3650347	-1.88694	-79.85934	-1.72855	-79.72568	3657505
56083	-1.65943	40.99459	1.28333	43.3	51537
56084	0.31044	41.38895	2.16711	43.51457	51537
1619792	13.91667	100.58333	13.92601	100.59365	1609348
2635925	51.62851	-0.50518	51.71044	-0.39478	2647043
2635640	50.68785	-4.51023	51.05067	-3.9408	2651292
2635027	51.55363	-1.66879	51.7718	-1.23727	2640726
2635028	51.39783	-3.59068	51.49544	-3.18138	2634895
2635167	49.83333	-9.71667	60.86667	3.22932	null
3374161	15.21667	-23.78333	15.33333	-23.66667	3374766
3374198	16.6	-25.1	16.91667	-24.57213	3374766
3374226	14.98333	-23.8	15.18333	-23.68333	3374766
3374249	16.58333	-23.0	16.86667	-22.86667	3374766
3374391	17.069	-25.03149	17.15026	-24.9674	3374766
3374487	15.11667	-23.25	15.35	-23.08909	3374766
3374274	17.1	-25.23333	17.20786	-25.01829	3374766
3374332	14.9	-23.59983	15.03524	-23.46667	3374766
6553049	50.87748	6.89475	51.0287	7.05707	3247451
57060	2.95	44.66667	5.44444	46.37749	51537
3374832	14.8	-24.76667	14.98333	-24.65	3374766
3374855	15.96667	-22.96667	16.23333	-22.65	3374766
3374766	14.8	-25.36667	17.20786	-22.65	null
5815135	45.49986	-124.78441	49.22511	-116.91765	6252001
8718162	46.996	8.18436	47.13276	8.49153	2659810
8718163	47.04714	8.31063	47.05334	8.32518	2659810
2634637	50.75851	0.01926	51.10308	0.41497	2650328
2634551	51.70665	-0.25765	51.84857	-0.13887	2647043
2634723	51.97329	-1.91758	52.66844	-1.20679	6269131
2359569	10.9551	-5.1055	11.41667	-5.0	6930710
2634372	53.50137	-3.00483	53.70871	-2.7213	2644974
2634258	50.74416	-0.92379	51.1255	0.02701	6269131
3652683	-1.1146	-79.09708	-0.89893	-78.68333	3658766
3652785	-1.65055	-79.55712	-1.42939	-79.53333	3654592
2637139	52.94759	-2.16704	53.20079	-1.80428	2637141
2637141	52.46331	-2.39696	53.20079	-1.60471	6269131
3652461	-0.38205	-78.84417	0.18916	-78.2624	3653224
2637414	50.22668	-4.13144	50.52116	-3.55024	2651292
3652499	0.15103	-79.67261	0.62679	-79.19717	3657986
3652566	-1.11326	-79.48333	-0.97961	-79.40967	3654592
3652561	-0.5787	-78.15727	-0.36661	-77.71596	3653890
3652572	-1.46872	-78.67865	-1.36667	-78.58698	3650445
3652587	-4.01716	-80.19145	-3.91317	-79.92143	3654665
3652592	-0.10383	-76.26797	0.32533	-75.4504	3830305
2637338	53.69693	-2.79968	53.76184	-2.59479	2644974
2637349	51.48332	-1.25934	51.8018	-0.89294	2640726
3652940	-1.07727	-80.53385	-0.88725	-80.14133	3654451
3652942	-3.76562	-79.61667	-3.70264	-79.45574	3658195
3377274	5.03333	-58.25	6.7	-57.53333	3378535
58802	1.26667	41.0	4.26316	43.10869	51537
3652228	-0.45629	-78.45674	-0.35548	-78.43558	3653224
3652312	-0.91667	-80.46667	-0.9057	-80.40582	3654451
3652349	-1.85949	-78.83007	-1.56691	-78.50018	3659237
3652097	-2.31534	-80.96667	-2.21667	-80.88154	7062138
3652064	-1.99108	-79.81505	-1.95	-79.73333	3657505
3652108	-1.10406	-78.74708	-1.01658	-78.50109	3658766
2637532	50.84829	-3.75247	51.31432	-2.27366	6269131
3651355	-3.58581	-80.13854	-3.35248	-79.82718	3658195
3651317	-2.84141	-78.49603	-2.61314	-78.19131	3654005
3651446	-0.74167	-90.52356	-0.34826	-90.31442	3657879
3651484	-1.22499	-80.38333	-1.10805	-80.06005	3654451
3651417	-3.33333	-79.39131	-3.10648	-79.27261	3660431
3651436	-2.36253	-80.86667	-1.79277	-80.36285	7062138
3651244	-3.65	-79.42686	-3.38697	-79.16819	3654665
2636057	51.34148	1.28333	51.35	1.40897	3333158
59362	3.4812	45.58194	6.46694	47.83333	51537
3651296	-0.58354	-79.417	-0.0648	-78.94472	7062136
3651947	-1.18591	-90.20699	-0.82582	-89.42879	3657879
3651686	0.7558	-78.89379	1.41335	-78.5762	3657986
3651621	-1.88439	-79.20249	-1.7	-78.94361	3660130
3376386	4.11667	-60.13333	5.56667	-58.46667	3378535
3376407	6.79024	-59.98333	7.66667	-58.46667	3378535
3651065	-3.20969	-78.93957	-3.0138	-78.75901	3660431
3650958	-1.26667	-80.44678	-0.36669	-80.20454	3654451
3650955	-2.56385	-78.31112	-2.39501	-78.12584	3654005
3650954	0.32572	-77.68759	0.6047	-77.41667	3830305
3650979	-4.43044	-79.823	-4.24472	-79.73179	3654665
3650720	-1.08466	-78.17376	-0.91396	-77.27264	3653890
2911297	48.55576	8.38825	53.95376	12.84471	8378564
2636512	51.10393	-0.81932	51.42447	0.03338	6269131
2636511	51.32346	-0.68366	51.36319	-0.59475	2636512
2636561	51.9615	0.37475	52.53534	1.73668	6269131
2636617	51.61117	-2.49176	51.83567	-2.10989	2648402
2639944	51.8049	-3.85308	52.86073	-3.00707	2634895
2639505	51.17594	-0.19042	51.26667	-0.16002	2636512
3654408	-1.08888	-80.87106	-0.95	-80.73333	3654451
3654451	-2.6	-81.08333	0.99333	-78.8166	3658394
2639096	50.88053	0.36457	51.04663	0.80724	2650328
3654532	-3.37913	-79.95683	-3.26667	-79.937	3658195
3654544	-4.45335	-79.96281	-4.25213	-79.79625	3654665
3654592	-1.97689	-79.86685	-0.54434	-79.11948	3658394
2639266	51.54314	0.57839	51.61924	0.95798	2649889
3654213	-2.16895	-79.63698	-2.08224	-79.50782	3657505
3654246	-1.605	-78.13333	-1.33816	-78.00618	3653392
3654259	-0.59654	-78.78411	-0.35077	-78.4638	3653224
3654869	-0.97537	-78.75738	-0.68097	-78.49426	3658766
3654666	-4.39101	-79.45173	-3.7484	-79.1756	3654665
3654665	-4.68259	-80.5	-3.33333	-79.13333	3658394
3654737	-3.14946	-78.60673	-2.88667	-78.23992	3654005
3379023	5.1	-61.28333	7.23632	-58.57995	3378535
3654038	0.5187	-77.84813	0.65553	-77.72614	3659718
3654054	-1.13614	-80.71623	-1.05	-80.5883	3654451
3654006	-2.4759	-78.40392	-2.07446	-77.84865	3654005
3654005	-3.75963	-78.87162	-1.45994	-77.01667	3658394
3654172	0.55	-78.316	0.84485	-78.03333	3659718
3379515	2.15	-60.56667	8.43333	-57.4	3378535
780166	68.58296	20.85	71.1851	31.16458	3144096
3653966	0.3276	-80.07289	0.77851	-79.87483	3657986
3653872	-2.21667	-79.48333	-2.15407	-79.39784	3657505
3653880	-2.71148	-79.68312	-2.43003	-79.47248	3657505
2638655	52.31857	-3.18376	52.97239	-2.25806	6269131
2638384	49.88244	-6.37211	49.96155	-6.27483	6269131
3378535	1.25	-61.28333	8.43333	-56.63333	null
3653129	-3.79062	-79.91306	-3.63158	-79.66667	3658195
3653145	0.24224	-77.98837	0.4	-77.87593	3655635
3653158	-1.21231	-78.55668	-1.07098	-78.40364	3650445
3653224	-3.33333	-79.81667	0.51667	-77.83987	3658394
3653286	-1.43844	-78.58408	-1.25317	-78.506	3650445
3653294	0.02244	-78.35605	0.09724	-78.19382	3653224
3378741	6.10909	-58.72936	7.33595	-58.18716	3378535
3378840	1.78333	-59.43333	6.31667	-56.63333	3378535
3653515	-4.07747	-79.89088	-3.87561	-79.63333	3654665
3653522	-1.8325	-78.19435	-1.59213	-77.89343	3654005
3653692	0.15283	-78.50463	0.27277	-78.1686	3655635
3653608	-1.77468	-80.4694	-1.51899	-80.25067	3654451
3378950	6.08333	-58.31667	6.82739	-57.88333	3378535
3653330	-2.84343	-78.84758	-2.6767	-78.64394	3660431
3653370	-1.33104	-78.5	-1.23486	-78.39773	3650445
3653394	-2.33792	-77.98618	-1.36284	-76.25143	3653392
3653392	-2.58999	-78.5	-0.21667	-74.08453	3658394
3653402	-3.38442	-79.85087	-3.26573	-79.59894	3658195
3653474	-1.2	-79.2245	-1.07685	-79.0026	3658766
10300944	40.53957	72.79387	40.54446	72.81034	1527747
781360	42.2725	20.05667	42.42361	20.22694	865735
2638918	52.53846	-0.79514	52.74886	-0.45319	6269131
3931274	-16.28436	-70.40865	-15.56155	-69.70043	3931275
1490542	56.07717	57.2727	61.88333	65.98639	2017370
3221109	51.47389	7.21828	51.48033	7.22806	2955470
3221114	51.54258	7.21417	51.54694	7.21897	2955470
3221111	51.67194	7.81335	51.68021	7.825	2955470
3221110	51.36063	7.47847	51.36306	7.50778	2955470
3221125	51.95008	8.48213	52.0958	8.60573	2937935
3221124	51.4662	7.86463	51.67668	8.4819	2955470
3221123	50.7613	7.88565	51.0386	8.41661	2955470
3221122	50.988	7.76667	51.168	8.1	2955470
3221121	51.112	7.9913	51.45	8.85	2955470
3221129	52.10052	8.48333	52.25	8.7806	2937935
3221127	51.7797	8.1435	52.1028	8.61667	2937935
782662	42.0	20.20796	42.2929	20.33333	865735
3220941	50.30472	8.01667	50.95	9.55925	2905330
3220969	49.75845	8.3425	50.0646	8.58361	2938912
3220968	50.11035	8.66361	50.13083	8.67185	2938912
3220966	49.7386	8.55503	49.9608	9.00944	2938912
3220962	49.87186	8.64844	49.8825	8.67472	2938912
3220971	49.4992	8.84306	49.81783	9.07528	2938912
3220970	50.1648	8.4036	50.4	8.6549	2938912
3220978	49.96595	8.6736	50.10777	9.0	2938912
3220975	50.08861	8.76196	50.1054	8.7825	2938912
3220989	49.9812	7.81667	50.25	8.33333	2938912
3220994	50.76667	9.51667	51.0429	9.9873	2892513
3220993	50.41667	9.47345	50.75295	10.0167	2892513
3220992	50.30472	8.01667	50.56667	8.36667	3220941
3220991	50.41667	8.18333	50.83333	8.61667	3220941
3220990	50.08168	8.2389	50.0825	8.25639	2938912
3220999	51.005	9.6987	51.38333	10.1763	2892513
3220997	50.9667	8.5866	51.46667	9.1285	2892513
3220996	50.8	9.0604	51.2333	9.66667	2892513
3220995	51.31661	9.46722	51.32111	9.49116	2892513
2205218	-21.01667	-179.98333	-12.46536	180.0	null
3655719	-3.48333	-80.23333	-3.46022	-80.18534	3658195
3655572	-0.95157	-91.22373	-0.48788	-90.96623	3657879
3655635	-0.48333	-79.70531	0.87475	-77.6	3658394
3930646	-13.88597	-71.78865	-13.34231	-70.74892	3941583
3220725	48.6667	8.01264	48.9454	8.38634	3214104
3220724	48.89	8.71083	48.89154	8.7156	3214104
3220723	49.2919	8.98694	49.60905	9.5	3214104
3220722	49.48806	8.46539	49.49639	8.5	3214104
3220721	49.0083	8.39786	49.0104	8.40454	3214104
3220720	49.4095	8.6935	49.41056	8.69556	3214104
3220738	48.54088	10.0195	48.74303	10.3667	3214105
3220740	49.1423	9.18889	49.16333	9.22343	3214105
3220748	49.1781	9.43833	49.3864	9.80083	3214105
3220743	49.0394	8.9097	49.3647	9.46833	3214105
3220752	48.7994	8.9606	49.045	9.32083	3214105
3220785	48.77667	9.17694	48.7825	9.1775	3214105
3220784	48.96488	9.55639	49.3444	10.21667	3214105
3220783	48.78333	9.27917	49.05299	9.71893	3214105
3220782	49.4066	9.32917	49.75394	10.0331	3214105
3220787	48.38722	9.96222	48.39838	9.99159	3214106
3220786	48.1667	9.51772	48.5833	10.19154	3214106
3220796	49.0142	10.15	49.4699	10.8167	2870736
3220795	49.295	10.55778	49.3007	10.5692	2870736
3220794	48.1333	8.71928	48.38134	9.12245	3214106
3220793	47.85	8.96667	48.25	9.5035	3214106
3220792	48.23405	9.15	48.5868	9.56604	3214106
3220791	47.63333	9.41667	47.9667	10.0833	3214106
3220790	48.0	9.37765	48.26051	10.1333	3214106
3220799	49.5393	10.6333	49.75	11.25	2870736
3220798	49.57889	10.98944	49.5888	11.00977	2870736
3220797	48.9	10.66266	49.1833	11.1333	2870736
3220804	49.35124	11.1971	49.6269	11.5501	2870736
3220803	49.43083	11.0768	49.4541	11.08528	2870736
3220802	49.45	10.1	49.73327	10.7667	2870736
3220801	49.3976	10.7167	49.53089	10.9991	2870736
3220800	49.47055	10.98736	49.478	10.99713	2870736
3220809	48.6	11.6833	49.0	12.0667	2863622
3220808	48.55	12.3833	48.7333	12.8256	2863622
3220807	48.6667	12.8	48.9167	13.2	2863622
3220806	49.33211	11.02944	49.33389	11.03016	2870736
3220805	49.064	10.8833	49.35146	11.33134	2870736
3220815	48.88353	12.57966	48.88639	12.58444	2863622
3220814	48.9	12.8333	49.1287	13.3	2863622
3220813	48.31163	13.0833	48.725	13.79282	2863622
3220812	48.57318	13.43306	48.58194	13.4506	2863622
3220811	48.35	11.95	48.7333	12.4667	2863622
3220810	48.53587	12.15227	48.53972	12.16417	2863622
3220818	48.22917	11.1667	48.4333	11.54875	2861322
3220817	48.0667	12.5833	48.3	12.9	2861322
3220816	48.7667	12.2333	49.08511	12.8167	2863622
