8010549	Leiria	39.74644	-8.80623	39.6368745	-8.968165899999999	39.9654263	-8.6233352	39.66467	-8.91665	39.92141	-8.65518	ADM2	Y	29
8010546	Caldas da Rainha	39.41586	-9.13376	39.2914277	-9.2357823	39.5097703	-8.9824956	39.30823	-9.21043	39.48733	-9.00794	ADM2	Y	16
8010555	Pombal	39.90735	-8.66949	39.7768471	-8.9322325	40.045503	-8.4697996	39.80055	-8.8517	40.00273	-8.51256	ADM2	Y	17
8010554	Peniche	39.36166	-9.36869	39.2834588	-9.409499199999999	39.3913479	-9.2564315	39.32495	-9.45158	39.38685	-9.27271	ADM2	Y	6
8010551	Nazaré	39.59965	-9.07162	39.5110419	-9.1154487	39.6501193	-8.9709567	39.55044	-9.0876	39.61227	-9.02847	ADM2	Y	3
8010550	Marinha Grande	39.77681	-8.95005	39.6884848	-9.0402603	39.8906562	-8.868020699999999	39.70966	-8.95414	39.8523	-8.94338	ADM2	Y	3
8010559	Azambuja	39.14559	-8.89045	39.006104	-9.0047113	39.2554674	-8.781861	39.04053	-8.95817	39.21068	-8.83953	ADM2	Y	9
8010557	Alenquer	39.06487	-9.00707	39.0007162	-9.1638915	39.1886763	-8.9186721	39.01617	-9.13194	39.15631	-8.9645	ADM2	Y	16
8010566	Sobral de Monte Agraço	38.99585	-9.17409	38.9478865	-9.2404745	39.035898	-9.0985579	38.97188	-9.20195	39.01347	-9.1474	ADM2	Y	3
8010562	Lourinhã	39.24745	-9.31194	39.1744986	-9.3516072	39.3177286	-9.175863999999999	39.19121	-9.3356	39.29671	-9.21385	ADM2	Y	11
8010560	Cadaval	39.24621	-9.06738	39.1676245	-9.1784404	39.3119872	-8.9752244	39.18671	-9.13414	39.29953	-9.00602	ADM2	Y	10
8010568	Vila Franca de Xira	38.92137	-9.0322	38.7932509	-9.118433999999999	39.0315747	-8.841540799999999	38.85616	-9.08458	38.99675	-8.96442	ADM2	Y	11
8010577	Amarante	41.2705	-8.06503	41.1894414	-8.2163134	41.3751957	-7.8940469	41.21337	-8.1991	41.34485	-7.93069	ADM2	Y	40
8010575	Fronteira	39.07179	-7.61052	38.9906693	-7.7724907	39.1670304	-7.5120672	39.03974	-7.67763	39.10957	-7.56587	ADM2	Y	3
8010576	Sousel	38.96685	-7.71788	38.8957932	-7.914753199999999	39.0223215	-7.539708699999999	38.95593	-7.82801	38.98026	-7.59407	ADM2	Y	4
